accuracy_rating,allows_children,allows_events,allows_infants,allows_pets,allows_smoking,amenity_ids,avg_rating,bathrooms,bedroom_label,bedrooms,beds,can_instant_book,cancel_policy,checkin_rating,city,cleaning_fee,cleanliness_rating,communication_rating,guest_overall_satisfaction,host_verified,id,is_business_travel_ready,is_new_listing,is_super_host,kicker_content_message,latest_review,latitude,listing_url,localized_city,localized_neighborhood,location_rating,longitude,max_nights,min_nights,monthly_price_factor,name,neighborhood,p3_summary_address,p3_summary_title,person_capacity,picture_count,preview_amenities,price_night,price_string,property_type_id,rate_type,requires_license,response_rate,response_time,review_count,review_score,reviews_count,room_and_property_type,room_type,room_type_category,self_checkin,space_type,star_rating,value_rating,visible_review_count,weekly_price_factor
10,True,False,True,True,False,"[1, 129, 66, 4, 133, 8, 73, 9, 74, 75, 77, 15, 85, 21, 86, 23, 89, 90, 91, 92, 93, 30, 94, 287, 95, 96, 33, 98, 34, 35, 99, 100, 101, 103, 104, 40, 41, 107, 44]",4.93,1.5,1 bedroom,1,0,False,CANCEL_MODERATE,10,Espoo,,10,10,,False,32670792,False,False,True,Shared room,2020-03-13T14:30:44.000Z,60.19472,https://www.airbnb.com/api/v2/pdp_listing_details/32670792?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Espoo,,10,24.60698,1125,1,0.9,Couchsurfer in Kauklahti,,"Helsinki, Finland",Downtown glamorous beauty,2,8,"Wifi,Kitchen,Free parking,Heating",,$32,1,nightly,False,,None,198,98,28,Shared room in apartment,Shared room,shared_room,,Shared room,5.0,10,198,0.95
10,True,False,True,False,False,"[1, 129, 66, 4, 133, 8, 73, 9, 74, 75, 77, 15, 85, 21, 86, 23, 89, 90, 91, 92, 93, 30, 94, 287, 95, 96, 33, 98, 34, 35, 99, 100, 101, 103, 104, 40, 41, 107, 44]",4.93,1.5,1 bedroom,1,0,False,CANCEL_MODERATE,9,Espoo,,9,10,,False,32670792,False,False,True,Shared room,2019-11-23T14:27:48.000Z,60.19472,https://www.airbnb.com/api/v2/pdp_listing_details/32670792?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Espoo,,10,24.60698,1125,1,0.9,Couchsurfer in Kauklahti,,"Helsingfors, Finland","Helsinki Living Arthomes #3, Design District",2,8,"Wifi,Kitchen,Free parking,Heating",,$32,1,nightly,False,,None,12,85,28,Shared room in apartment,Shared room,shared_room,,Shared room,5.0,9,12,0.95
10,False,False,False,False,False,"[1, 129, 66, 4, 133, 8, 73, 9, 74, 75, 77, 15, 85, 21, 86, 23, 89, 90, 91, 92, 93, 30, 94, 287, 95, 96, 33, 98, 34, 35, 99, 100, 101, 103, 104, 40, 41, 107, 44]",4.93,1.5,1 bedroom,1,0,False,CANCEL_MODERATE,9,Espoo,,9,10,,False,32670792,False,False,True,Shared room,2020-02-07T14:11:36.000Z,60.19472,https://www.airbnb.com/api/v2/pdp_listing_details/32670792?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Espoo,,10,24.60698,1125,1,0.9,Couchsurfer in Kauklahti,,"Espoo, Finland",Private bedroom with good connections.,2,8,"Wifi,Kitchen,Free parking,Heating",,$32,1,nightly,False,,None,8,90,28,Shared room in apartment,Shared room,shared_room,,Shared room,5.0,9,8,0.95
9,True,True,True,False,False,"[1, 129, 66, 4, 133, 8, 73, 9, 74, 75, 77, 15, 85, 21, 86, 23, 89, 90, 91, 92, 93, 30, 94, 287, 95, 96, 33, 98, 34, 35, 99, 100, 101, 103, 104, 40, 41, 107, 44]",4.93,1.5,1 bedroom,1,0,False,CANCEL_MODERATE,10,Espoo,,8,10,,False,32670792,False,False,True,Shared room,2019-11-01T13:06:11.000Z,60.19472,https://www.airbnb.com/api/v2/pdp_listing_details/32670792?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Espoo,,10,24.60698,1125,1,0.9,Couchsurfer in Kauklahti,,"Helsinki, Finland",Cozy room in the heart of Helsinki,2,8,"Wifi,Kitchen,Free parking,Heating",,$32,1,nightly,False,,None,99,87,28,Shared room in apartment,Shared room,shared_room,,Shared room,5.0,9,99,0.95
6,True,False,True,False,False,"[1, 129, 66, 4, 133, 8, 73, 9, 74, 75, 77, 15, 85, 21, 86, 23, 89, 90, 91, 92, 93, 30, 94, 287, 95, 96, 33, 98, 34, 35, 99, 100, 101, 103, 104, 40, 41, 107, 44]",4.93,1.5,1 bedroom,1,0,False,CANCEL_MODERATE,8,Espoo,,8,4,,False,32670792,False,False,True,Shared room,2020-03-09T11:04:56.000Z,60.19472,https://www.airbnb.com/api/v2/pdp_listing_details/32670792?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Espoo,,8,24.60698,1125,1,0.9,Couchsurfer in Kauklahti,,"Helsingfors, Finland",Семейный номер. №7 · Hotel-hostel INNTOURIST in the CENTER of Helsinki,2,8,"Wifi,Kitchen,Free parking,Heating",,$32,1,nightly,False,,None,1,60,28,Shared room in apartment,Shared room,shared_room,,Shared room,5.0,6,1,0.95
10,True,False,False,True,False,"[1, 129, 66, 4, 133, 8, 73, 9, 74, 75, 77, 15, 85, 21, 86, 23, 89, 90, 91, 92, 93, 30, 94, 287, 95, 96, 33, 98, 34, 35, 99, 100, 101, 103, 104, 40, 41, 107, 44]",4.93,1.5,1 bedroom,1,0,False,CANCEL_MODERATE,10,Espoo,,8,10,,False,32670792,False,False,True,Shared room,2020-03-19T09:58:58.000Z,60.19472,https://www.airbnb.com/api/v2/pdp_listing_details/32670792?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Espoo,,10,24.60698,1125,1,0.9,Couchsurfer in Kauklahti,,"Helsingfors, Finland",Spacious Room,2,8,"Wifi,Kitchen,Free parking,Heating",,$32,1,nightly,False,,None,1,100,28,Shared room in apartment,Shared room,shared_room,,Shared room,5.0,10,1,0.95
9,True,False,False,False,False,"[1, 129, 66, 4, 133, 8, 73, 9, 74, 75, 77, 15, 85, 21, 86, 23, 89, 90, 91, 92, 93, 30, 94, 287, 95, 96, 33, 98, 34, 35, 99, 100, 101, 103, 104, 40, 41, 107, 44]",4.93,1.5,1 bedroom,1,0,False,CANCEL_MODERATE,8,Espoo,,9,9,,False,32670792,False,False,True,Shared room,2019-11-30T14:50:35.000Z,60.19472,https://www.airbnb.com/api/v2/pdp_listing_details/32670792?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Espoo,,9,24.60698,1125,1,0.9,Couchsurfer in Kauklahti,,"Helsinki, Finland",Cool Flat in Hipster Kallio!!!,2,8,"Wifi,Kitchen,Free parking,Heating",,$32,1,nightly,False,,None,91,87,28,Shared room in apartment,Shared room,shared_room,,Shared room,5.0,9,91,0.95
10,False,False,False,False,False,"[1, 129, 66, 4, 133, 8, 73, 9, 74, 75, 77, 15, 85, 21, 86, 23, 89, 90, 91, 92, 93, 30, 94, 287, 95, 96, 33, 98, 34, 35, 99, 100, 101, 103, 104, 40, 41, 107, 44]",4.93,1.5,1 bedroom,1,0,False,CANCEL_MODERATE,10,Espoo,,9,10,,False,32670792,False,False,True,Shared room,2020-03-06T12:24:19.000Z,60.19472,https://www.airbnb.com/api/v2/pdp_listing_details/32670792?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Espoo,,10,24.60698,1125,1,0.9,Couchsurfer in Kauklahti,,"Helsinki, Finland",❤️ Pocket Wifi -Great view to park - 43m2,2,8,"Wifi,Kitchen,Free parking,Heating",,$32,1,nightly,False,,None,8,98,28,Shared room in apartment,Shared room,shared_room,,Shared room,5.0,9,8,0.95
10,False,False,False,False,False,"[1, 129, 66, 4, 133, 8, 73, 9, 74, 75, 77, 15, 85, 21, 86, 23, 89, 90, 91, 92, 93, 30, 94, 287, 95, 96, 33, 98, 34, 35, 99, 100, 101, 103, 104, 40, 41, 107, 44]",4.93,1.5,1 bedroom,1,0,False,CANCEL_MODERATE,10,Espoo,,10,10,,False,32670792,False,False,True,Shared room,2019-12-01T13:05:23.000Z,60.19472,https://www.airbnb.com/api/v2/pdp_listing_details/32670792?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Espoo,,10,24.60698,1125,1,0.9,Couchsurfer in Kauklahti,,"Helsinki, Uusimaa, Finland",Top notch area if you want to be close to evthing.,2,8,"Wifi,Kitchen,Free parking,Heating",,$32,1,nightly,False,,None,142,97,28,Shared room in apartment,Shared room,shared_room,,Shared room,5.0,10,142,0.95
9,True,True,False,True,False,"[1, 129, 66, 4, 133, 8, 73, 9, 74, 75, 77, 15, 85, 21, 86, 23, 89, 90, 91, 92, 93, 30, 94, 287, 95, 96, 33, 98, 34, 35, 99, 100, 101, 103, 104, 40, 41, 107, 44]",4.93,1.5,1 bedroom,1,0,False,CANCEL_MODERATE,9,Espoo,,9,10,,False,32670792,False,False,True,Shared room,2017-07-16T13:43:26.000Z,60.19472,https://www.airbnb.com/api/v2/pdp_listing_details/32670792?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Espoo,,10,24.60698,1125,1,0.9,Couchsurfer in Kauklahti,,"Helsinki, Finland",Private room,2,8,"Wifi,Kitchen,Free parking,Heating",,$32,1,nightly,False,,None,43,92,28,Shared room in apartment,Shared room,shared_room,,Shared room,5.0,10,43,0.95
10,True,False,False,False,False,"[1, 129, 66, 4, 133, 8, 73, 9, 74, 75, 77, 15, 85, 21, 86, 23, 89, 90, 91, 92, 93, 30, 94, 287, 95, 96, 33, 98, 34, 35, 99, 100, 101, 103, 104, 40, 41, 107, 44]",4.93,1.5,1 bedroom,1,0,False,CANCEL_MODERATE,10,Espoo,,10,10,,False,32670792,False,False,True,Shared room,2019-11-30T11:55:34.000Z,60.19472,https://www.airbnb.com/api/v2/pdp_listing_details/32670792?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Espoo,,10,24.60698,1125,1,0.9,Couchsurfer in Kauklahti,,"Helsinki, Finland",Lovely room of heart in the Kallio,2,8,"Wifi,Kitchen,Free parking,Heating",,$32,1,nightly,False,,None,39,97,28,Shared room in apartment,Shared room,shared_room,,Shared room,5.0,9,39,0.95
10,True,False,True,False,False,"[1, 129, 66, 4, 133, 8, 73, 9, 74, 75, 77, 15, 85, 21, 86, 23, 89, 90, 91, 92, 93, 30, 94, 287, 95, 96, 33, 98, 34, 35, 99, 100, 101, 103, 104, 40, 41, 107, 44]",4.93,1.5,1 bedroom,1,0,False,CANCEL_MODERATE,10,Espoo,,9,10,,False,32670792,False,False,True,Shared room,2019-09-19T10:19:04.000Z,60.19472,https://www.airbnb.com/api/v2/pdp_listing_details/32670792?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Espoo,,9,24.60698,1125,1,0.9,Couchsurfer in Kauklahti,,"Helsinki, Finland",Helsinki Hide Away,2,8,"Wifi,Kitchen,Free parking,Heating",,$32,1,nightly,False,,None,48,92,28,Shared room in apartment,Shared room,shared_room,,Shared room,5.0,9,48,0.95
9,True,False,True,False,False,"[1, 129, 66, 4, 133, 8, 73, 9, 74, 75, 77, 15, 85, 21, 86, 23, 89, 90, 91, 92, 93, 30, 94, 287, 95, 96, 33, 98, 34, 35, 99, 100, 101, 103, 104, 40, 41, 107, 44]",4.93,1.5,1 bedroom,1,0,False,CANCEL_MODERATE,10,Espoo,,9,10,,False,32670792,False,False,True,Shared room,2020-03-21T12:10:59.000Z,60.19472,https://www.airbnb.com/api/v2/pdp_listing_details/32670792?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Espoo,,9,24.60698,1125,1,0.9,Couchsurfer in Kauklahti,,"Vantaa, Finland",Tikkurila Pearl - Scandinavia Style (25),2,8,"Wifi,Kitchen,Free parking,Heating",,$32,1,nightly,False,,None,29,89,28,Shared room in apartment,Shared room,shared_room,,Shared room,5.0,9,29,0.95
10,False,False,False,True,False,"[1, 129, 66, 4, 133, 8, 73, 9, 74, 75, 77, 15, 85, 21, 86, 23, 89, 90, 91, 92, 93, 30, 94, 287, 95, 96, 33, 98, 34, 35, 99, 100, 101, 103, 104, 40, 41, 107, 44]",4.93,1.5,1 bedroom,1,0,False,CANCEL_MODERATE,9,Espoo,,10,10,,False,32670792,False,False,True,Shared room,2020-02-04T11:41:49.000Z,60.19472,https://www.airbnb.com/api/v2/pdp_listing_details/32670792?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Espoo,,10,24.60698,1125,1,0.9,Couchsurfer in Kauklahti,,"Helsinki, Finland",The most central modern high-rise apartment,2,8,"Wifi,Kitchen,Free parking,Heating",,$32,1,nightly,False,,None,52,94,28,Shared room in apartment,Shared room,shared_room,,Shared room,5.0,9,52,0.95
10,True,True,True,False,False,"[1, 129, 66, 4, 133, 8, 73, 9, 74, 75, 77, 15, 85, 21, 86, 23, 89, 90, 91, 92, 93, 30, 94, 287, 95, 96, 33, 98, 34, 35, 99, 100, 101, 103, 104, 40, 41, 107, 44]",4.93,1.5,1 bedroom,1,0,False,CANCEL_MODERATE,9,Espoo,,9,10,,False,32670792,False,False,True,Shared room,2019-04-16T12:38:19.000Z,60.19472,https://www.airbnb.com/api/v2/pdp_listing_details/32670792?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Espoo,,9,24.60698,1125,1,0.9,Couchsurfer in Kauklahti,,"Esbo, Finland",Family friendly,2,8,"Wifi,Kitchen,Free parking,Heating",,$32,1,nightly,False,,None,11,95,28,Shared room in apartment,Shared room,shared_room,,Shared room,5.0,9,11,0.95
10,True,False,False,False,False,"[1, 129, 66, 4, 133, 8, 73, 9, 74, 75, 77, 15, 85, 21, 86, 23, 89, 90, 91, 92, 93, 30, 94, 287, 95, 96, 33, 98, 34, 35, 99, 100, 101, 103, 104, 40, 41, 107, 44]",4.93,1.5,1 bedroom,1,0,False,CANCEL_MODERATE,10,Espoo,,10,10,,False,32670792,False,False,True,Shared room,2020-02-12T14:12:39.000Z,60.19472,https://www.airbnb.com/api/v2/pdp_listing_details/32670792?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Espoo,,10,24.60698,1125,1,0.9,Couchsurfer in Kauklahti,,"Helsinki, Finland",A Roomy  Art Nouveau Flat -next to the Railway Stn,2,8,"Wifi,Kitchen,Free parking,Heating",,$32,1,nightly,False,,None,93,99,28,Shared room in apartment,Shared room,shared_room,,Shared room,5.0,10,93,0.95
10,True,False,False,False,False,"[64, 129, 1, 66, 2, 4, 71, 8, 11, 77, 86, 23, 87, 89, 90, 91, 27, 92, 93, 30, 94, 95, 32, 96, 33, 34, 99, 35, 100, 103, 40, 104, 42, 44, 46, 47, 62]",4.62,1.5,2 bedrooms,2,2,False,CANCEL_FLEXIBLE,10,Espoo,,10,10,,False,26366420,False,False,False,Private room,2019-08-09T10:53:53.000Z,60.1522,https://www.airbnb.com/api/v2/pdp_listing_details/26366420?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Espoo,,10,24.63896,30,1,0.0,room,,"Espoo, Finland",Couchsurfer in Kauklahti,2,1,"Wifi,Kitchen,Heating",,$39,1,nightly,False,,None,28,99,14,Private room in apartment,Private room,private_room,,Private room,4.5,10,28,1.0
10,True,False,True,False,False,"[64, 129, 1, 66, 2, 4, 71, 8, 11, 77, 86, 23, 87, 89, 90, 91, 27, 92, 93, 30, 94, 95, 32, 96, 33, 34, 99, 35, 100, 103, 40, 104, 42, 44, 46, 47, 62]",4.62,1.5,2 bedrooms,2,2,False,CANCEL_FLEXIBLE,10,Espoo,,10,10,,False,26366420,False,False,False,Private room,2019-07-20T11:17:58.000Z,60.1522,https://www.airbnb.com/api/v2/pdp_listing_details/26366420?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Espoo,,10,24.63896,30,1,0.0,room,,"Helsinki, Finland","Helsinki downtown Pasila ap for 4+1 child, parking",2,1,"Wifi,Kitchen,Heating",,$39,1,nightly,False,,None,16,93,14,Private room in apartment,Private room,private_room,,Private room,4.5,9,16,1.0
10,True,False,False,True,True,"[64, 129, 1, 66, 2, 4, 71, 8, 11, 77, 86, 23, 87, 89, 90, 91, 27, 92, 93, 30, 94, 95, 32, 96, 33, 34, 99, 35, 100, 103, 40, 104, 42, 44, 46, 47, 62]",4.62,1.5,2 bedrooms,2,2,False,CANCEL_FLEXIBLE,10,Espoo,,10,10,,False,26366420,False,False,False,Private room,2020-02-29T12:08:11.000Z,60.1522,https://www.airbnb.com/api/v2/pdp_listing_details/26366420?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Espoo,,10,24.63896,30,1,0.0,room,,"Vanda, Uusimaa, Finland",Shared apartment with private bedroom and sauna.,2,1,"Wifi,Kitchen,Heating",,$39,1,nightly,False,,None,59,97,14,Private room in apartment,Private room,private_room,,Private room,4.5,10,59,1.0
10,True,False,True,False,False,"[64, 129, 1, 66, 2, 4, 71, 8, 11, 77, 86, 23, 87, 89, 90, 91, 27, 92, 93, 30, 94, 95, 32, 96, 33, 34, 99, 35, 100, 103, 40, 104, 42, 44, 46, 47, 62]",4.62,1.5,2 bedrooms,2,2,False,CANCEL_FLEXIBLE,10,Espoo,,9,10,,False,26366420,False,False,False,Private room,2020-03-07T13:08:53.000Z,60.1522,https://www.airbnb.com/api/v2/pdp_listing_details/26366420?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Espoo,,9,24.63896,30,1,0.0,room,,"Helsingfors, Finland",Семейный номер. №2. · Hotel-hostel INNTOURIST in the CENTER of Helsinki,2,1,"Wifi,Kitchen,Heating",,$39,1,nightly,False,,None,3,100,14,Private room in apartment,Private room,private_room,,Private room,4.5,10,3,1.0
10,True,False,True,True,True,"[64, 129, 1, 66, 2, 4, 71, 8, 11, 77, 86, 23, 87, 89, 90, 91, 27, 92, 93, 30, 94, 95, 32, 96, 33, 34, 99, 35, 100, 103, 40, 104, 42, 44, 46, 47, 62]",4.62,1.5,2 bedrooms,2,2,False,CANCEL_FLEXIBLE,10,Espoo,,9,10,,False,26366420,False,False,False,Private room,2020-03-18T11:10:53.000Z,60.1522,https://www.airbnb.com/api/v2/pdp_listing_details/26366420?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Espoo,,10,24.63896,30,1,0.0,room,,"Helsinki, Finland","A cozy, snug & spacious apartment in Helsinki",2,1,"Wifi,Kitchen,Heating",,$39,1,nightly,False,,None,3,100,14,Private room in apartment,Private room,private_room,,Private room,4.5,10,3,1.0
10,True,False,False,True,False,"[64, 129, 1, 66, 2, 4, 71, 8, 11, 77, 86, 23, 87, 89, 90, 91, 27, 92, 93, 30, 94, 95, 32, 96, 33, 34, 99, 35, 100, 103, 40, 104, 42, 44, 46, 47, 62]",4.62,1.5,2 bedrooms,2,2,False,CANCEL_FLEXIBLE,10,Espoo,,9,10,,False,26366420,False,False,False,Private room,2019-08-08T10:09:37.000Z,60.1522,https://www.airbnb.com/api/v2/pdp_listing_details/26366420?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Espoo,,10,24.63896,30,1,0.0,room,,"Helsinki, Finland",Totinen tölli Tapanilan takana,2,1,"Wifi,Kitchen,Heating",,$39,1,nightly,False,,None,86,93,14,Private room in apartment,Private room,private_room,,Private room,4.5,9,86,1.0
8,True,False,True,True,False,"[64, 129, 1, 66, 2, 4, 71, 8, 11, 77, 86, 23, 87, 89, 90, 91, 27, 92, 93, 30, 94, 95, 32, 96, 33, 34, 99, 35, 100, 103, 40, 104, 42, 44, 46, 47, 62]",4.62,1.5,2 bedrooms,2,2,False,CANCEL_FLEXIBLE,8,Espoo,,8,8,,False,26366420,False,False,False,Private room,2019-12-21T13:11:20.000Z,60.1522,https://www.airbnb.com/api/v2/pdp_listing_details/26366420?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Espoo,,8,24.63896,30,1,0.0,room,,"Helsinki, Finland",Double Room with Shared Bathroom in Suomenlinna,2,1,"Wifi,Kitchen,Heating",,$39,1,nightly,False,,None,1,80,14,Private room in apartment,Private room,private_room,,Private room,4.5,8,1,1.0
10,False,False,False,False,False,"[64, 129, 1, 66, 2, 4, 71, 8, 11, 77, 86, 23, 87, 89, 90, 91, 27, 92, 93, 30, 94, 95, 32, 96, 33, 34, 99, 35, 100, 103, 40, 104, 42, 44, 46, 47, 62]",4.62,1.5,2 bedrooms,2,2,False,CANCEL_FLEXIBLE,10,Espoo,,10,10,,False,26366420,False,False,False,Private room,2019-10-27T12:48:46.000Z,60.1522,https://www.airbnb.com/api/v2/pdp_listing_details/26366420?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Espoo,,10,24.63896,30,1,0.0,room,,"Espoo, Finland",Studio apartment in the centre of Tapiola Espoo,2,1,"Wifi,Kitchen,Heating",,$39,1,nightly,False,,None,69,100,14,Private room in apartment,Private room,private_room,,Private room,4.5,10,69,1.0
10,True,True,True,False,False,"[64, 129, 1, 66, 2, 4, 71, 8, 11, 77, 86, 23, 87, 89, 90, 91, 27, 92, 93, 30, 94, 95, 32, 96, 33, 34, 99, 35, 100, 103, 40, 104, 42, 44, 46, 47, 62]",4.62,1.5,2 bedrooms,2,2,False,CANCEL_FLEXIBLE,10,Espoo,,10,10,,False,26366420,False,False,False,Private room,2019-11-23T13:42:06.000Z,60.1522,https://www.airbnb.com/api/v2/pdp_listing_details/26366420?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Espoo,,10,24.63896,30,1,0.0,room,,"Vantaa, Finland",Lux studio/meeting room 6 min AirPort 20 min City,2,1,"Wifi,Kitchen,Heating",,$39,1,nightly,False,,None,82,98,14,Private room in apartment,Private room,private_room,,Private room,4.5,10,82,1.0
10,True,False,True,False,False,"[64, 129, 1, 66, 2, 4, 71, 8, 11, 77, 86, 23, 87, 89, 90, 91, 27, 92, 93, 30, 94, 95, 32, 96, 33, 34, 99, 35, 100, 103, 40, 104, 42, 44, 46, 47, 62]",4.62,1.5,2 bedrooms,2,2,False,CANCEL_FLEXIBLE,10,Espoo,,10,10,,False,26366420,False,False,False,Private room,2019-11-24T13:25:40.000Z,60.1522,https://www.airbnb.com/api/v2/pdp_listing_details/26366420?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Espoo,,10,24.63896,30,1,0.0,room,,"Helsingfors, Finland",Peaceful two-room-flat in an upscale district,2,1,"Wifi,Kitchen,Heating",,$39,1,nightly,False,,None,41,93,14,Private room in apartment,Private room,private_room,,Private room,4.5,9,41,1.0
10,False,False,False,True,False,"[64, 129, 1, 66, 2, 4, 71, 8, 11, 77, 86, 23, 87, 89, 90, 91, 27, 92, 93, 30, 94, 95, 32, 96, 33, 34, 99, 35, 100, 103, 40, 104, 42, 44, 46, 47, 62]",4.62,1.5,2 bedrooms,2,2,False,CANCEL_FLEXIBLE,10,Espoo,,10,10,,False,26366420,False,False,False,Private room,2019-12-29T13:26:46.000Z,60.1522,https://www.airbnb.com/api/v2/pdp_listing_details/26366420?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Espoo,,10,24.63896,30,1,0.0,room,,"Helsinki, Finland",Downtown Majestic Beauty,2,1,"Wifi,Kitchen,Heating",,$39,1,nightly,False,,None,10,96,14,Private room in apartment,Private room,private_room,,Private room,4.5,10,10,1.0
10,True,False,True,False,False,"[64, 129, 1, 66, 2, 4, 71, 8, 11, 77, 86, 23, 87, 89, 90, 91, 27, 92, 93, 30, 94, 95, 32, 96, 33, 34, 99, 35, 100, 103, 40, 104, 42, 44, 46, 47, 62]",4.62,1.5,2 bedrooms,2,2,False,CANCEL_FLEXIBLE,10,Espoo,,10,10,,False,26366420,False,False,False,Private room,2020-03-16T12:15:58.000Z,60.1522,https://www.airbnb.com/api/v2/pdp_listing_details/26366420?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Espoo,,10,24.63896,30,1,0.0,room,,"Järvenpää, Uusimaa, Finland",*Basement Studio * Mukavampi kuin hotelli.,2,1,"Wifi,Kitchen,Heating",,$39,1,nightly,False,,None,1,100,14,Private room in apartment,Private room,private_room,,Private room,4.5,10,1,1.0
10,True,False,True,False,False,"[64, 129, 1, 66, 2, 4, 71, 8, 11, 77, 86, 23, 87, 89, 90, 91, 27, 92, 93, 30, 94, 95, 32, 96, 33, 34, 99, 35, 100, 103, 40, 104, 42, 44, 46, 47, 62]",4.62,1.5,2 bedrooms,2,2,False,CANCEL_FLEXIBLE,10,Espoo,,9,10,,False,26366420,False,False,False,Private room,2019-08-30T13:39:05.000Z,60.1522,https://www.airbnb.com/api/v2/pdp_listing_details/26366420?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Espoo,,10,24.63896,30,1,0.0,room,,"Espoo, Finland",Private room in a design house,2,1,"Wifi,Kitchen,Heating",,$39,1,nightly,False,,None,113,98,14,Private room in apartment,Private room,private_room,,Private room,4.5,10,113,1.0
10,False,False,False,False,False,"[64, 129, 1, 66, 2, 4, 71, 8, 11, 77, 86, 23, 87, 89, 90, 91, 27, 92, 93, 30, 94, 95, 32, 96, 33, 34, 99, 35, 100, 103, 40, 104, 42, 44, 46, 47, 62]",4.62,1.5,2 bedrooms,2,2,False,CANCEL_FLEXIBLE,10,Espoo,,10,10,,False,26366420,False,False,False,Private room,2020-02-06T11:07:57.000Z,60.1522,https://www.airbnb.com/api/v2/pdp_listing_details/26366420?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-16&checkout=2020-04-17&adults=1,Espoo,,10,24.63896,30,1,0.0,room,,"Helsinki, Finland",Apartment ( Room 3) on the Main Street of Helsinki,2,1,"Wifi,Kitchen,Heating",,$39,1,nightly,False,,None,3,100,14,Private room in apartment,Private room,private_room,,Private room,4.5,10,3,1.0
